dteday,season,yr,weekday,hr,rider_type,riders,price,cogs,revenue,profit
2021-10-02,4,0,0,7,casual,5,3.99,1.24,19.95,18.71
2021-09-05,3,0,1,16,registered,192,3.99,1.24,766.08,764.84
2021-12-29,1,0,4,4,casual,1,3.99,1.24,3.99,2.75
2021-07-06,3,0,3,9,casual,31,3.99,1.24,123.69,122.45
2021-04-12,2,0,2,8,casual,15,3.99,1.24,59.85,58.61
2021-08-17,3,0,3,21,registered,192,3.99,1.24,766.08,764.84
2021-03-05,1,0,6,9,registered,48,3.99,1.24,191.52,190.28
2021-12-30,1,0,5,14,casual,67,3.99,1.24,267.33,266.09
2021-01-27,1,0,4,23,registered,16,3.99,1.24,63.84,62.60
2021-11-05,4,0,6,3,registered,8,3.99,1.24,31.92,30.68
2021-09-03,3,0,6,13,casual,153,3.99,1.24,610.47,609.23
2021-04-29,2,0,5,0,casual,11,3.99,1.24,43.89,42.65
2021-08-22,3,0,1,21,casual,28,3.99,1.24,111.72,110.48
2021-02-15,1,0,2,21,registered,61,3.99,1.24,243.39,242.15
2021-12-16,4,0,5,0,casual,12,3.99,1.24,47.88,46.64
2021-06-08,2,0,3,22,casual,37,3.99,1.24,147.63,146.39
2021-05-08,2,0,0,2,casual,17,3.99,1.24,67.83,66.59
2021-08-03,3,0,3,15,registered,87,3.99,1.24,347.13,345.89
2021-04-27,2,0,3,20,registered,188,3.99,1.24,750.12,748.88
2021-03-02,1,0,3,18,registered,193,3.99,1.24,770.07,768.83
2021-11-06,4,0,0,13,registered,209,3.99,1.24,833.91,832.67
2021-05-10,2,0,2,4,registered,2,3.99,1.24,7.98,6.74
2021-04-29,2,0,5,6,registered,67,3.99,1.24,267.33,266.09
2021-09-25,4,0,0,3,casual,20,3.99,1.24,79.80,78.56
2021-05-14,2,0,6,14,casual,57,3.99,1.24,227.43,226.19
2021-10-20,4,0,4,2,registered,4,3.99,1.24,15.96,14.72
2021-02-10,1,0,4,21,casual,2,3.99,1.24,7.98,6.74
2021-06-09,2,0,4,7,casual,31,3.99,1.24,123.69,122.45
2021-08-31,3,0,3,7,casual,12,3.99,1.24,47.88,46.64
2021-07-20,3,0,3,1,casual,4,3.99,1.24,15.96,14.72
2021-07-06,3,0,3,16,casual,57,3.99,1.24,227.43,226.19
2021-07-29,3,0,5,7,registered,228,3.99,1.24,909.72,908.48
2021-08-19,3,0,5,10,casual,57,3.99,1.24,227.43,226.19
2021-04-28,2,0,4,0,casual,13,3.99,1.24,51.87,50.63
2021-04-29,2,0,5,15,registered,175,3.99,1.24,698.25,697.01
2021-01-04,1,0,2,10,casual,5,3.99,1.24,19.95,18.71
2021-11-13,4,0,0,7,registered,30,3.99,1.24,119.70,118.46
2021-07-11,3,0,1,3,casual,2,3.99,1.24,7.98,6.74
2021-09-18,3,0,0,0,casual,24,3.99,1.24,95.76,94.52
2021-06-18,2,0,6,15,casual,153,3.99,1.24,610.47,609.23
2021-02-16,1,0,3,7,casual,5,3.99,1.24,19.95,18.71
2021-12-24,1,0,6,17,registered,53,3.99,1.24,211.47,210.23
2021-04-27,2,0,3,14,casual,29,3.99,1.24,115.71,114.47
2021-11-15,4,0,2,3,casual,0,3.99,1.24,0.00,-1.24
2021-06-25,3,0,6,7,registered,35,3.99,1.24,139.65,138.41
2021-12-27,1,0,2,16,casual,2,3.99,1.24,7.98,6.74
2021-12-15,4,0,4,2,casual,2,3.99,1.24,7.98,6.74
2021-04-15,2,0,5,10,casual,31,3.99,1.24,123.69,122.45
2021-02-19,1,0,6,5,registered,3,3.99,1.24,11.97,10.73
2021-02-11,1,0,5,6,casual,1,3.99,1.24,3.99,2.75
2021-01-25,1,0,2,1,registered,5,3.99,1.24,19.95,18.71
2021-11-08,4,0,2,8,registered,455,3.99,1.24,1815.45,1814.21
2021-10-09,4,0,0,13,casual,225,3.99,1.24,897.75,896.51
2021-08-13,3,0,6,14,registered,146,3.99,1.24,582.54,581.30
2021-09-10,3,0,6,3,registered,29,3.99,1.24,115.71,114.47
2021-02-03,1,0,4,15,casual,4,3.99,1.24,15.96,14.72
2021-11-27,4,0,0,14,casual,113,3.99,1.24,450.87,449.63
2021-02-01,1,0,2,23,registered,15,3.99,1.24,59.85,58.61
2021-01-05,1,0,3,21,casual,3,3.99,1.24,11.97,10.73
2021-01-21,1,0,5,15,casual,4,3.99,1.24,15.96,14.72
2021-05-01,2,0,0,14,registered,153,3.99,1.24,610.47,609.23
2021-09-17,3,0,6,2,casual,18,3.99,1.24,71.82,70.58
2021-03-31,2,0,4,10,casual,15,3.99,1.24,59.85,58.61
2021-03-30,2,0,3,15,casual,14,3.99,1.24,55.86,54.62
2021-06-19,2,0,0,13,registered,214,3.99,1.24,853.86,852.62
2021-01-06,1,0,4,7,registered,95,3.99,1.24,379.05,377.81
2021-11-23,4,0,3,2,registered,5,3.99,1.24,19.95,18.71
2021-11-09,4,0,3,5,registered,28,3.99,1.24,111.72,110.48
2021-06-05,2,0,0,0,casual,23,3.99,1.24,91.77,90.53
2021-04-08,2,0,5,20,registered,51,3.99,1.24,203.49,202.25
2021-01-03,1,0,1,14,casual,11,3.99,1.24,43.89,42.65
2021-04-30,2,0,6,12,registered,238,3.99,1.24,949.62,948.38
2021-08-08,3,0,1,11,casual,90,3.99,1.24,359.10,357.86
2021-11-23,4,0,3,12,casual,9,3.99,1.24,35.91,34.67
2021-10-10,4,0,1,20,casual,37,3.99,1.24,147.63,146.39
2021-03-12,1,0,6,23,casual,11,3.99,1.24,43.89,42.65
2021-09-01,3,0,4,11,registered,141,3.99,1.24,562.59,561.35
2021-02-03,1,0,4,23,casual,4,3.99,1.24,15.96,14.72
2021-03-16,1,0,3,11,casual,13,3.99,1.24,51.87,50.63
2021-08-14,3,0,0,15,casual,128,3.99,1.24,510.72,509.48
2021-01-13,1,0,4,0,casual,1,3.99,1.24,3.99,2.75
2021-05-16,2,0,1,20,registered,167,3.99,1.24,666.33,665.09
2021-05-02,2,0,1,14,casual,48,3.99,1.24,191.52,190.28
2021-12-01,4,0,4,20,registered,178,3.99,1.24,710.22,708.98
2021-12-16,4,0,5,22,casual,6,3.99,1.24,23.94,22.70
2021-01-15,1,0,6,22,casual,0,3.99,1.24,0.00,-1.24
2021-02-13,1,0,0,21,casual,6,3.99,1.24,23.94,22.70
2021-07-18,3,0,1,15,registered,111,3.99,1.24,442.89,441.65
2021-05-20,2,0,5,13,casual,60,3.99,1.24,239.40,238.16
2021-02-19,1,0,6,9,registered,37,3.99,1.24,147.63,146.39
2021-11-07,4,0,1,18,registered,407,3.99,1.24,1623.93,1622.69
2021-08-31,3,0,3,19,casual,53,3.99,1.24,211.47,210.23
2021-11-07,4,0,1,8,registered,397,3.99,1.24,1584.03,1582.79
2021-02-27,1,0,0,12,registered,132,3.99,1.24,526.68,525.44
2021-01-14,1,0,5,6,registered,17,3.99,1.24,67.83,66.59
2021-09-08,3,0,4,11,casual,16,3.99,1.24,63.84,62.60
2021-12-19,4,0,1,15,casual,24,3.99,1.24,95.76,94.52
2021-03-31,2,0,4,11,registered,52,3.99,1.24,207.48,206.24
2021-07-25,3,0,1,13,registered,64,3.99,1.24,255.36,254.12
2021-11-20,4,0,0,7,registered,19,3.99,1.24,75.81,74.57
2021-09-01,3,0,4,20,registered,247,3.99,1.24,985.53,984.29
2021-09-18,3,0,0,17,casual,95,3.99,1.24,379.05,377.81
2021-03-25,2,0,5,14,casual,30,3.99,1.24,119.70,118.46
2021-10-08,4,0,6,3,registered,16,3.99,1.24,63.84,62.60
2021-04-16,2,0,6,5,casual,1,3.99,1.24,3.99,2.75
2021-04-05,2,0,2,0,registered,12,3.99,1.24,47.88,46.64
2021-10-20,4,0,4,15,casual,22,3.99,1.24,87.78,86.54
2021-05-04,2,0,3,3,casual,0,3.99,1.24,0.00,-1.24
2021-01-03,1,0,1,0,registered,5,3.99,1.24,19.95,18.71
2021-01-19,1,0,3,20,casual,2,3.99,1.24,7.98,6.74
2021-11-14,4,0,1,5,casual,0,3.99,1.24,0.00,-1.24
2021-05-06,2,0,5,7,registered,202,3.99,1.24,805.98,804.74
2021-05-09,2,0,1,0,casual,31,3.99,1.24,123.69,122.45
2021-11-21,4,0,1,21,registered,103,3.99,1.24,410.97,409.73
2021-01-11,1,0,2,10,casual,3,3.99,1.24,11.97,10.73
2021-03-30,2,0,3,23,casual,1,3.99,1.24,3.99,2.75
2021-09-10,3,0,6,19,casual,101,3.99,1.24,402.99,401.75
2021-02-20,1,0,0,20,registered,30,3.99,1.24,119.70,118.46
2021-09-15,3,0,4,10,casual,25,3.99,1.24,99.75,98.51
2021-01-14,1,0,5,2,casual,0,3.99,1.24,0.00,-1.24
2021-06-08,2,0,3,10,casual,27,3.99,1.24,107.73,106.49
2021-08-19,3,0,5,18,registered,337,3.99,1.24,1344.63,1343.39
2021-10-14,4,0,5,19,casual,27,3.99,1.24,107.73,106.49
2021-04-17,2,0,0,10,casual,91,3.99,1.24,363.09,361.85
2021-03-19,1,0,6,18,casual,92,3.99,1.24,367.08,365.84
2021-03-05,1,0,6,18,casual,37,3.99,1.24,147.63,146.39
2021-04-04,2,0,1,1,casual,7,3.99,1.24,27.93,26.69
2021-05-02,2,0,1,2,casual,16,3.99,1.24,63.84,62.60
2021-02-25,1,0,5,3,casual,1,3.99,1.24,3.99,2.75
2021-02-19,1,0,6,13,registered,103,3.99,1.24,410.97,409.73
2021-02-28,1,0,1,14,casual,1,3.99,1.24,3.99,2.75
2021-04-22,2,0,5,4,registered,2,3.99,1.24,7.98,6.74
2021-01-04,1,0,2,8,registered,177,3.99,1.24,706.23,704.99
2021-10-30,4,0,0,0,registered,47,3.99,1.24,187.53,186.29
2021-03-23,2,0,3,13,casual,14,3.99,1.24,55.86,54.62
2021-11-22,4,0,2,15,registered,32,3.99,1.24,127.68,126.44
2021-10-01,4,0,6,4,casual,2,3.99,1.24,7.98,6.74
2021-07-15,3,0,5,10,registered,107,3.99,1.24,426.93,425.69
2021-05-26,2,0,4,13,registered,145,3.99,1.24,578.55,577.31
2021-06-04,2,0,6,13,registered,268,3.99,1.24,1069.32,1068.08
2021-11-30,4,0,3,22,casual,5,3.99,1.24,19.95,18.71
2021-11-01,4,0,2,9,registered,206,3.99,1.24,821.94,820.70
2021-03-19,1,0,6,19,casual,38,3.99,1.24,151.62,150.38
2021-02-13,1,0,0,2,casual,1,3.99,1.24,3.99,2.75
2021-03-09,1,0,3,18,registered,176,3.99,1.24,702.24,701.00
2021-09-28,4,0,3,2,registered,9,3.99,1.24,35.91,34.67
2021-07-06,3,0,3,14,registered,113,3.99,1.24,450.87,449.63
2021-08-20,3,0,6,13,registered,220,3.99,1.24,877.80,876.56
2021-10-17,4,0,1,4,casual,2,3.99,1.24,7.98,6.74
2021-12-18,4,0,0,9,registered,75,3.99,1.24,299.25,298.01
2021-04-06,2,0,3,20,casual,15,3.99,1.24,59.85,58.61
2021-03-02,1,0,3,3,registered,1,3.99,1.24,3.99,2.75
2021-04-25,2,0,1,11,registered,94,3.99,1.24,375.06,373.82
2021-03-18,1,0,5,15,registered,111,3.99,1.24,442.89,441.65
2021-05-24,2,0,2,12,casual,41,3.99,1.24,163.59,162.35
2021-09-15,3,0,4,18,registered,222,3.99,1.24,885.78,884.54
2021-06-29,3,0,3,19,casual,60,3.99,1.24,239.40,238.16
2021-03-13,1,0,0,21,casual,9,3.99,1.24,35.91,34.67
2021-10-17,4,0,1,21,registered,141,3.99,1.24,562.59,561.35
2021-01-23,1,0,0,3,casual,1,3.99,1.24,3.99,2.75
2021-03-31,2,0,4,0,casual,0,3.99,1.24,0.00,-1.24
2021-05-23,2,0,1,15,registered,119,3.99,1.24,474.81,473.57
2021-12-05,4,0,1,6,registered,89,3.99,1.24,355.11,353.87
2021-06-08,2,0,3,17,registered,426,3.99,1.24,1699.74,1698.50
2021-08-12,3,0,5,15,registered,190,3.99,1.24,758.10,756.86
2021-12-15,4,0,4,20,registered,209,3.99,1.24,833.91,832.67
2021-12-19,4,0,1,8,registered,389,3.99,1.24,1552.11,1550.87
2021-02-05,1,0,6,17,casual,14,3.99,1.24,55.86,54.62
2021-11-23,4,0,3,3,registered,2,3.99,1.24,7.98,6.74
2021-04-08,2,0,5,1,casual,3,3.99,1.24,11.97,10.73
2021-11-24,4,0,4,11,registered,90,3.99,1.24,359.10,357.86
2021-01-11,1,0,2,19,casual,0,3.99,1.24,0.00,-1.24
2021-11-16,4,0,3,13,casual,6,3.99,1.24,23.94,22.70
2021-05-29,2,0,0,12,registered,186,3.99,1.24,742.14,740.90
2021-12-28,1,0,3,5,registered,9,3.99,1.24,35.91,34.67
2021-03-30,2,0,3,0,registered,8,3.99,1.24,31.92,30.68
2021-03-25,2,0,5,15,registered,79,3.99,1.24,315.21,313.97
2021-10-06,4,0,4,4,registered,5,3.99,1.24,19.95,18.71
2021-01-09,1,0,0,1,casual,0,3.99,1.24,0.00,-1.24
2021-08-02,3,0,2,2,casual,2,3.99,1.24,7.98,6.74
2021-12-30,1,0,5,21,casual,11,3.99,1.24,43.89,42.65
2021-08-21,3,0,0,13,registered,216,3.99,1.24,861.84,860.60
2021-10-05,4,0,3,11,casual,32,3.99,1.24,127.68,126.44
2021-05-30,2,0,1,14,registered,185,3.99,1.24,738.15,736.91
2021-02-20,1,0,0,11,registered,89,3.99,1.24,355.11,353.87
2021-01-12,1,0,3,8,casual,3,3.99,1.24,11.97,10.73
2021-08-22,3,0,1,22,registered,121,3.99,1.24,482.79,481.55
2022-01-22,1,1,0,3,casual,1,4.99,1.56,4.99,3.43
2022-05-24,2,1,4,18,registered,634,4.99,1.56,3163.66,3162.10
2022-09-27,4,1,4,18,casual,77,4.99,1.56,384.23,382.67
2022-06-05,2,1,2,10,registered,118,4.99,1.56,588.82,587.26
2022-01-18,1,1,3,21,registered,119,4.99,1.56,593.81,592.25
2022-10-22,4,1,1,5,registered,44,4.99,1.56,219.56,218.00
2022-05-23,2,1,3,16,casual,62,4.99,1.56,309.38,307.82
2022-10-28,4,1,0,12,casual,118,4.99,1.56,588.82,587.26
2022-12-04,4,1,2,10,casual,26,4.99,1.56,129.74,128.18
2022-08-24,3,1,5,3,registered,6,4.99,1.56,29.94,28.38
2022-05-14,2,1,1,23,casual,11,4.99,1.56,54.89,53.33
2022-02-26,1,1,0,8,casual,2,4.99,1.56,9.98,8.42
2022-01-08,1,1,0,11,registered,201,4.99,1.56,1002.99,1001.43
2022-10-20,4,1,6,19,casual,77,4.99,1.56,384.23,382.67
2022-09-19,3,1,3,12,casual,53,4.99,1.56,264.47,262.91
2022-03-22,2,1,4,2,casual,1,4.99,1.56,4.99,3.43
2022-12-31,1,1,1,15,casual,69,4.99,1.56,344.31,342.75
2022-06-14,2,1,4,11,casual,60,4.99,1.56,299.40,297.84
2022-10-19,4,1,5,6,casual,5,4.99,1.56,24.95,23.39
2022-04-17,2,1,2,13,registered,187,4.99,1.56,933.13,931.57
2022-12-16,4,1,0,0,registered,102,4.99,1.56,508.98,507.42
2022-10-28,4,1,0,14,registered,304,4.99,1.56,1516.96,1515.40
2022-01-22,1,1,0,23,registered,35,4.99,1.56,174.65,173.09
2022-11-19,4,1,1,4,casual,1,4.99,1.56,4.99,3.43
2022-02-10,1,1,5,1,registered,11,4.99,1.56,54.89,53.33
2022-03-07,1,1,3,18,casual,35,4.99,1.56,174.65,173.09
2022-09-12,3,1,3,14,registered,200,4.99,1.56,998.00,996.44
2022-06-13,2,1,3,9,registered,298,4.99,1.56,1487.02,1485.46
2022-02-11,1,1,6,20,casual,1,4.99,1.56,4.99,3.43
2022-04-14,2,1,6,0,registered,85,4.99,1.56,424.15,422.59
2022-08-11,3,1,6,18,registered,193,4.99,1.56,963.07,961.51
2022-08-01,3,1,3,8,casual,32,4.99,1.56,159.68,158.12
2022-05-17,2,1,4,13,casual,86,4.99,1.56,429.14,427.58
2022-12-31,1,1,1,16,casual,30,4.99,1.56,149.70,148.14
2022-11-10,4,1,6,23,registered,120,4.99,1.56,598.80,597.24
2022-06-10,2,1,0,9,registered,175,4.99,1.56,873.25,871.69
2022-04-29,2,1,0,10,casual,127,4.99,1.56,633.73,632.17
2022-12-06,4,1,4,12,registered,206,4.99,1.56,1027.94,1026.38
2022-06-20,2,1,3,14,registered,134,4.99,1.56,668.66,667.10
2022-11-22,4,1,4,1,casual,5,4.99,1.56,24.95,23.39
2022-03-20,1,1,2,7,registered,167,4.99,1.56,833.33,831.77
2022-11-03,4,1,6,2,casual,10,4.99,1.56,49.90,48.34
2022-12-29,1,1,6,19,registered,90,4.99,1.56,449.10,447.54
2022-01-14,1,1,6,15,registered,177,4.99,1.56,883.23,881.67
2022-03-02,1,1,5,15,registered,73,4.99,1.56,364.27,362.71
2022-02-27,1,1,1,12,registered,164,4.99,1.56,818.36,816.80
2022-10-18,4,1,4,3,casual,0,4.99,1.56,0.00,-1.56
2022-05-08,2,1,2,21,casual,21,4.99,1.56,104.79,103.23
2022-08-05,3,1,0,19,registered,139,4.99,1.56,693.61,692.05
2022-10-08,4,1,1,9,casual,59,4.99,1.56,294.41,292.85
2022-09-11,3,1,2,16,casual,99,4.99,1.56,494.01,492.45
2022-06-18,2,1,1,18,casual,47,4.99,1.56,234.53,232.97
2022-04-12,2,1,4,12,registered,199,4.99,1.56,993.01,991.45
2022-01-23,1,1,1,2,casual,0,4.99,1.56,0.00,-1.56
2022-01-25,1,1,3,12,casual,46,4.99,1.56,229.54,227.98
2022-05-21,2,1,1,21,casual,31,4.99,1.56,154.69,153.13
2022-01-26,1,1,4,3,registered,5,4.99,1.56,24.95,23.39
2022-04-19,2,1,4,19,casual,70,4.99,1.56,349.30,347.74
2022-08-31,3,1,5,23,casual,32,4.99,1.56,159.68,158.12
2022-02-05,1,1,0,7,registered,16,4.99,1.56,79.84,78.28
2022-08-28,3,1,2,11,casual,47,4.99,1.56,234.53,232.97
2022-08-23,3,1,4,3,casual,3,4.99,1.56,14.97,13.41
2022-08-17,3,1,5,10,casual,82,4.99,1.56,409.18,407.62
2022-01-09,1,1,1,3,registered,3,4.99,1.56,14.97,13.41
2022-06-30,3,1,6,12,casual,143,4.99,1.56,713.57,712.01
2022-02-01,1,1,3,12,registered,153,4.99,1.56,763.47,761.91
2022-06-03,2,1,0,8,casual,30,4.99,1.56,149.70,148.14
2022-02-28,1,1,3,6,casual,4,4.99,1.56,19.96,18.40
2022-08-23,3,1,4,6,casual,14,4.99,1.56,69.86,68.30
2022-03-07,1,1,3,13,casual,26,4.99,1.56,129.74,128.18
2022-09-21,3,1,5,22,casual,47,4.99,1.56,234.53,232.97
2022-11-28,4,1,3,7,casual,6,4.99,1.56,29.94,28.38
2022-08-31,3,1,5,1,casual,8,4.99,1.56,39.92,38.36
2022-11-29,4,1,4,8,registered,664,4.99,1.56,3313.36,3311.80
2022-08-09,3,1,4,18,casual,78,4.99,1.56,389.22,387.66
2022-12-23,1,1,0,1,casual,1,4.99,1.56,4.99,3.43
2022-05-28,2,1,1,13,casual,272,4.99,1.56,1357.28,1355.72
2022-06-05,2,1,2,18,registered,679,4.99,1.56,3388.21,3386.65
2022-09-17,3,1,1,14,casual,129,4.99,1.56,643.71,642.15
2022-07-07,3,1,6,0,registered,115,4.99,1.56,573.85,572.29
2022-11-04,4,1,0,14,casual,149,4.99,1.56,743.51,741.95
2022-08-07,3,1,2,20,registered,374,4.99,1.56,1866.26,1864.70
2022-05-08,2,1,2,8,casual,36,4.99,1.56,179.64,178.08
2022-11-09,4,1,5,9,casual,23,4.99,1.56,114.77,113.21
2022-10-07,4,1,0,12,casual,100,4.99,1.56,499.00,497.44
2022-06-04,2,1,1,12,casual,62,4.99,1.56,309.38,307.82
2022-12-27,1,1,4,17,registered,227,4.99,1.56,1132.73,1131.17
2022-07-10,3,1,2,1,registered,15,4.99,1.56,74.85,73.29
2022-09-12,3,1,3,9,registered,278,4.99,1.56,1387.22,1385.66
2022-11-21,4,1,3,13,casual,70,4.99,1.56,349.30,347.74
2022-02-02,1,1,4,15,casual,24,4.99,1.56,119.76,118.20
2022-10-15,4,1,1,1,registered,24,4.99,1.56,119.76,118.20
2022-04-14,2,1,6,13,casual,308,4.99,1.56,1536.92,1535.36
2022-08-16,3,1,4,2,registered,15,4.99,1.56,74.85,73.29
2022-02-21,1,1,2,0,casual,1,4.99,1.56,4.99,3.43
2022-07-23,3,1,1,17,registered,760,4.99,1.56,3792.40,3790.84
2022-09-21,3,1,5,21,casual,46,4.99,1.56,229.54,227.98
2022-04-14,2,1,6,3,registered,26,4.99,1.56,129.74,128.18
2022-10-30,4,1,2,13,casual,11,4.99,1.56,54.89,53.33
2022-08-11,3,1,6,3,registered,19,4.99,1.56,94.81,93.25
2022-10-19,4,1,5,4,registered,5,4.99,1.56,24.95,23.39
2022-04-11,2,1,3,23,casual,9,4.99,1.56,44.91,43.35
2022-04-27,2,1,5,19,registered,379,4.99,1.56,1891.21,1889.65
2022-12-22,1,1,6,7,casual,2,4.99,1.56,9.98,8.42
2022-03-04,1,1,0,10,casual,31,4.99,1.56,154.69,153.13
2022-08-14,3,1,2,19,registered,533,4.99,1.56,2659.67,2658.11
2022-01-05,1,1,4,17,registered,393,4.99,1.56,1961.07,1959.51
2022-06-03,2,1,0,3,casual,16,4.99,1.56,79.84,78.28
2022-10-03,4,1,3,18,registered,756,4.99,1.56,3772.44,3770.88
2022-04-23,2,1,1,9,registered,255,4.99,1.56,1272.45,1270.89
2022-01-04,1,1,3,13,registered,82,4.99,1.56,409.18,407.62
2022-10-14,4,1,0,15,casual,213,4.99,1.56,1062.87,1061.31
2022-08-02,3,1,4,10,registered,130,4.99,1.56,648.70,647.14
2022-01-11,1,1,3,23,registered,9,4.99,1.56,44.91,43.35
2022-05-10,2,1,4,15,casual,79,4.99,1.56,394.21,392.65
2022-04-19,2,1,4,11,casual,46,4.99,1.56,229.54,227.98
2022-06-19,2,1,2,15,casual,72,4.99,1.56,359.28,357.72
2022-02-14,1,1,2,1,casual,0,4.99,1.56,0.00,-1.56
2022-09-17,3,1,1,7,registered,474,4.99,1.56,2365.26,2363.70
2022-11-23,4,1,5,6,casual,0,4.99,1.56,0.00,-1.56
2022-12-06,4,1,4,12,casual,29,4.99,1.56,144.71,143.15
2022-09-23,4,1,0,22,registered,98,4.99,1.56,489.02,487.46
2022-02-14,1,1,2,3,casual,0,4.99,1.56,0.00,-1.56
2022-06-12,2,1,2,16,registered,209,4.99,1.56,1042.91,1041.35
2022-07-05,3,1,4,2,registered,14,4.99,1.56,69.86,68.30
2022-04-07,2,1,6,14,casual,326,4.99,1.56,1626.74,1625.18
2022-09-22,3,1,6,0,casual,32,4.99,1.56,159.68,158.12
2022-04-29,2,1,0,16,casual,240,4.99,1.56,1197.60,1196.04
2022-08-12,3,1,0,13,casual,178,4.99,1.56,888.22,886.66
2022-11-07,4,1,3,12,registered,188,4.99,1.56,938.12,936.56
2022-03-30,2,1,5,19,casual,42,4.99,1.56,209.58,208.02
2022-01-20,1,1,5,9,registered,242,4.99,1.56,1207.58,1206.02
2022-10-19,4,1,5,7,registered,149,4.99,1.56,743.51,741.95
2022-04-08,2,1,0,11,registered,209,4.99,1.56,1042.91,1041.35
2022-04-11,2,1,3,19,casual,28,4.99,1.56,139.72,138.16
2022-09-02,3,1,0,10,casual,158,4.99,1.56,788.42,786.86
2022-09-01,3,1,6,14,casual,240,4.99,1.56,1197.60,1196.04
2022-04-29,2,1,0,14,registered,372,4.99,1.56,1856.28,1854.72
2022-04-19,2,1,4,11,registered,183,4.99,1.56,913.17,911.61
2022-05-25,2,1,5,22,casual,65,4.99,1.56,324.35,322.79
2022-08-26,3,1,0,14,casual,125,4.99,1.56,623.75,622.19
2022-02-07,1,1,2,12,casual,9,4.99,1.56,44.91,43.35
2022-01-07,1,1,6,13,casual,149,4.99,1.56,743.51,741.95
2022-12-10,4,1,1,10,casual,12,4.99,1.56,59.88,58.32
2022-04-20,2,1,5,20,registered,289,4.99,1.56,1442.11,1440.55
2022-06-01,2,1,5,0,registered,76,4.99,1.56,379.24,377.68
2022-08-06,3,1,1,0,casual,9,4.99,1.56,44.91,43.35
2022-07-13,3,1,5,17,casual,138,4.99,1.56,688.62,687.06
2022-04-24,2,1,2,8,casual,12,4.99,1.56,59.88,58.32
2022-09-27,4,1,4,6,casual,5,4.99,1.56,24.95,23.39
2022-09-20,3,1,4,9,registered,330,4.99,1.56,1646.70,1645.14
2022-07-08,3,1,0,3,registered,34,4.99,1.56,169.66,168.10
2022-06-26,3,1,2,5,registered,36,4.99,1.56,179.64,178.08
2022-06-08,2,1,5,9,registered,335,4.99,1.56,1671.65,1670.09
2022-06-18,2,1,1,8,casual,27,4.99,1.56,134.73,133.17
2022-09-20,3,1,4,20,registered,360,4.99,1.56,1796.40,1794.84
2022-02-17,1,1,5,21,registered,114,4.99,1.56,568.86,567.30
2022-02-21,1,1,2,11,registered,81,4.99,1.56,404.19,402.63
2022-02-26,1,1,0,7,casual,2,4.99,1.56,9.98,8.42
2022-04-09,2,1,1,2,casual,2,4.99,1.56,9.98,8.42
2022-03-27,2,1,2,5,registered,16,4.99,1.56,79.84,78.28
2022-04-25,2,1,3,10,registered,138,4.99,1.56,688.62,687.06
2022-01-13,1,1,5,5,casual,0,4.99,1.56,0.00,-1.56
2022-06-24,3,1,0,23,registered,67,4.99,1.56,334.33,332.77
2022-10-07,4,1,0,3,casual,5,4.99,1.56,24.95,23.39
2022-06-25,3,1,1,5,registered,42,4.99,1.56,209.58,208.02
2022-01-15,1,1,0,16,registered,174,4.99,1.56,868.26,866.70
2022-04-28,2,1,6,8,casual,24,4.99,1.56,119.76,118.20
2022-09-15,3,1,6,18,casual,232,4.99,1.56,1157.68,1156.12
2022-05-24,2,1,4,7,registered,393,4.99,1.56,1961.07,1959.51
2022-03-11,1,1,0,4,casual,7,4.99,1.56,34.93,33.37
2022-08-10,3,1,5,8,registered,112,4.99,1.56,558.88,557.32
2022-11-28,4,1,3,8,registered,683,4.99,1.56,3408.17,3406.61
2022-05-11,2,1,5,15,casual,140,4.99,1.56,698.60,697.04
2022-08-23,3,1,4,7,registered,463,4.99,1.56,2310.37,2308.81
2022-01-20,1,1,5,17,casual,9,4.99,1.56,44.91,43.35
2022-01-12,1,1,4,5,casual,0,4.99,1.56,0.00,-1.56
2022-04-12,2,1,4,20,registered,254,4.99,1.56,1267.46,1265.90
2022-05-08,2,1,2,6,registered,158,4.99,1.56,788.42,786.86
2022-12-17,4,1,1,8,registered,582,4.99,1.56,2904.18,2902.62
2022-04-12,2,1,4,6,registered,94,4.99,1.56,469.06,467.50
2022-07-17,3,1,2,11,registered,146,4.99,1.56,728.54,726.98
2022-10-01,4,1,1,20,casual,11,4.99,1.56,54.89,53.33
2022-02-08,1,1,3,0,casual,2,4.99,1.56,9.98,8.42
2022-11-27,4,1,2,10,registered,52,4.99,1.56,259.48,257.92
2022-03-08,1,1,4,15,registered,161,4.99,1.56,803.39,801.83
2022-08-14,3,1,2,2,casual,2,4.99,1.56,9.98,8.42
2022-09-21,3,1,5,18,registered,699,4.99,1.56,3488.01,3486.45
2022-09-04,3,1,2,12,registered,233,4.99,1.56,1162.67,1161.11
2022-07-22,3,1,0,7,registered,25,4.99,1.56,124.75,123.19
2022-05-03,2,1,4,7,casual,8,4.99,1.56,39.92,38.36
2022-10-04,4,1,4,1,registered,23,4.99,1.56,114.77,113.21
2022-12-19,4,1,3,8,registered,665,4.99,1.56,3318.35,3316.79
2022-08-01,3,1,3,16,registered,386,4.99,1.56,1926.14,1924.58
2022-10-04,4,1,4,21,casual,33,4.99,1.56,164.67,163.11
2022-12-27,1,1,4,10,casual,8,4.99,1.56,39.92,38.36
2022-06-29,3,1,5,1,casual,9,4.99,1.56,44.91,43.35
